donor_id,received_date,check_date,paid_out_date,gross_amount,processing_fee,net_amount,campus,campus_imputed,payment_method,week_end_sunday,
142658636,2025-05-11,2025-05-11,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-11,
95553959,2025-05-11,2025-05-11,,150,,150,Bucks County Community Church,TRUE,Check,2025-05-11,
25198195,2025-05-11,2025-05-11,,825,,825,Bucks County Community Church,TRUE,Check,2025-05-11,
157758110,2025-05-11,2025-05-05,,200,,200,Bucks County Community Church,TRUE,Check,2025-05-11,
157758110,2025-05-11,2025-05-10,,25,,25,Bucks County Community Church,TRUE,Check,2025-05-11,
25198249,2025-05-11,2025-05-11,,175,,175,Bucks County Community Church,TRUE,Check,2025-05-11,
25198255,2025-05-11,2025-05-11,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-11,
72645958,2025-05-11,2025-05-09,,100,,100,Bucks County Community Church,FALSE,Check,2025-05-11,
72645958,2025-05-11,2025-05-09,,200,,200,Bucks County Community Church,FALSE,Check,2025-05-11,
13119242,2025-05-11,2025-05-05,,350,,350,Bucks County Community Church,TRUE,Check,2025-05-11,
162222105,2025-05-11,2025-05-07,,444,,444,Bucks County Community Church,TRUE,Check,2025-05-11,
147878425,2025-05-11,2025-05-11,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-11,
142658687,2025-05-11,2025-05-05,,600,,600,Bucks County Community Church,TRUE,Check,2025-05-11,
146382899,2025-05-11,,,25,,25,Bucks County Community Church,FALSE,Unknown,2025-05-11,
142658683,2025-05-11,,,60,,60,Bucks County Community Church,TRUE,Unknown,2025-05-11,
,2025-05-11,,,552,,552,Bucks County Community Church,TRUE,Unknown,2025-05-11,
,2025-05-11,,,25,,25,Bucks County Community Church,TRUE,Unknown,2025-05-11,
142658563,2025-05-10,,2025-05-15,51.41,-1.41,50,Bucks County Community Church,TRUE,Electronic,2025-05-11,
165374643,2025-05-10,,2025-05-15,10,-0.52,9.48,Bucks County Community Church,TRUE,Electronic,2025-05-11,
142658660,2025-05-09,,2025-05-15,150.3,-0.3,150,Bucks County Community Church,TRUE,Electronic,2025-05-11,
12900524,2025-05-09,,2025-05-15,500,-11.05,488.95,Bucks County Community Church,TRUE,Electronic,2025-05-11,
165374643,2025-05-09,,2025-05-15,10,-0.52,9.48,Bucks County Community Church,TRUE,Electronic,2025-05-11,
142658573,2025-05-09,2025-05-09,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-11,
142658678,2025-05-08,,2025-05-15,50.3,-0.3,50,Bucks County Community Church,TRUE,Electronic,2025-05-11,
151855474,2025-05-08,,2025-05-15,270.3,-0.3,270,Bucks County Community Church,FALSE,Electronic,2025-05-11,
147878650,2025-05-07,,2025-05-15,500,-11.05,488.95,Bucks County Community Church,TRUE,Electronic,2025-05-11,
12946026,2025-05-07,,2025-05-15,420,-9.33,410.67,Bucks County Community Church,TRUE,Electronic,2025-05-11,
112027620,2025-05-07,,2025-05-15,6827.24,-0.3,6826.94,Bucks County Community Church,TRUE,Electronic,2025-05-11,
153859471,2025-05-06,,2025-05-08,300,-6.75,293.25,Bucks County Community Church,TRUE,Electronic,2025-05-11,
25198137,2025-05-06,,2025-05-15,51.3,-0.3,51,Bucks County Community Church,TRUE,Electronic,2025-05-11,
142658580,2025-05-06,2025-05-06,,200,,200,Bucks County Community Church,TRUE,Check,2025-05-11,
9011838,2025-05-05,,2025-05-15,33.3,-0.3,33,Bucks County Community Church,FALSE,Electronic,2025-05-11,
142658659,2025-05-05,,2025-05-15,80,-0.3,79.7,Bucks County Community Church,TRUE,Electronic,2025-05-11,
148232495,2025-05-05,,2025-05-15,20,-0.3,19.7,Bucks County Community Church,TRUE,Electronic,2025-05-11,
147071079,2025-05-05,2025-05-03,,400,,400,Bucks County Community Church,FALSE,Check,2025-05-11,
158526255,2025-05-05,,2025-05-08,25.86,-0.86,25,Bucks County Community Church,TRUE,Electronic,2025-05-11,
168646772,2025-05-04,,2025-05-08,25,-0.84,24.16,Bucks County Community Church,TRUE,Electronic,2025-05-04,
142658549,2025-05-04,,2025-05-08,511.29,-11.29,500,Bucks County Community Church,TRUE,Electronic,2025-05-04,
142658574,2025-05-04,,2025-05-08,20.3,-0.3,20,Bucks County Community Church,TRUE,Electronic,2025-05-04,
25198069,2025-05-04,,2025-05-08,30.97,-0.97,30,Bucks County Community Church,TRUE,Electronic,2025-05-04,
132567000,2025-05-04,,2025-05-08,50,-1.38,48.62,Bucks County Community Church,TRUE,Electronic,2025-05-04,
142658549,2025-05-04,,2025-05-08,50,-1.38,48.62,Bucks County Community Church,TRUE,Electronic,2025-05-04,
159909209,2025-05-04,,2025-05-08,25.86,-0.86,25,Bucks County Community Church,TRUE,Electronic,2025-05-04,
156859780,2025-05-04,,,175,,0,Bucks County Community Church,FALSE,Unknown,2025-05-04,
142719519,2025-05-04,,2025-05-08,102.5,-2.5,100,Bucks County Community Church,FALSE,Electronic,2025-05-04,
142658528,2025-05-04,,2025-05-08,60.99,-1.61,59.38,Bucks County Community Church,FALSE,Electronic,2025-05-04,
158515935,2025-05-04,,2025-05-08,700.3,-0.3,700,Bucks County Community Church,TRUE,Electronic,2025-05-04,
161356092,2025-05-04,,2025-05-08,25,-0.84,24.16,Bucks County Community Church,TRUE,Electronic,2025-05-04,
154820246,2025-05-04,,2025-05-08,50,-1.38,48.62,Bucks County Community Church,FALSE,Electronic,2025-05-04,
154995743,2025-05-04,,2025-05-08,25,-0.84,24.16,Bucks County Community Church,FALSE,Electronic,2025-05-04,
142658557,2025-05-04,,2025-05-08,82.06,-2.06,80,Bucks County Community Church,FALSE,Electronic,2025-05-04,
158638299,2025-05-04,,2025-05-08,25.86,-0.86,25,Bucks County Community Church,TRUE,Electronic,2025-05-04,
25197905,2025-05-04,,2025-05-08,25,-0.84,24.16,Bucks County Community Church,TRUE,Electronic,2025-05-04,
163260196,2025-05-04,,2025-05-08,61.62,-1.62,60,Bucks County Community Church,TRUE,Electronic,2025-05-04,
153818068,2025-05-04,,2025-05-08,100.3,-0.3,100,Bucks County Community Church,FALSE,Electronic,2025-05-04,
165773841,2025-05-04,,2025-05-08,40,-1.16,38.84,Bucks County Community Church,TRUE,Electronic,2025-05-04,
13151152,2025-05-04,,2025-05-08,1100,-0.3,1099.7,Bucks County Community Church,FALSE,Electronic,2025-05-04,
142658644,2025-05-04,,2025-05-08,100.3,-0.3,100,Bucks County Community Church,TRUE,Electronic,2025-05-04,
25197866,2025-05-04,2025-05-03,,570,,570,Bucks County Community Church,FALSE,Check,2025-05-04,
96005434,2025-05-04,2025-04-29,,246,,246,Bucks County Community Church,TRUE,Check,2025-05-04,
72645893,2025-05-04,2025-05-04,,500,,500,Bucks County Community Church,FALSE,Check,2025-05-04,
161436507,2025-05-04,2025-05-04,,75,,75,Bucks County Community Church,TRUE,Check,2025-05-04,
142658532,2025-05-04,2025-05-04,,900,,900,Bucks County Community Church,TRUE,Check,2025-05-04,
13151204,2025-05-04,2025-05-04,,500,,500,Bucks County Community Church,FALSE,Check,2025-05-04,
13151204,2025-05-04,2025-05-04,,200,,200,Bucks County Community Church,FALSE,Check,2025-05-04,
147071159,2025-05-04,2025-05-04,,25,,25,Bucks County Community Church,FALSE,Check,2025-05-04,
142658543,2025-05-04,2025-04-27,,50,,50,Bucks County Community Church,TRUE,Check,2025-05-04,
142658543,2025-05-04,2025-05-04,,50,,50,Bucks County Community Church,TRUE,Check,2025-05-04,
25197966,2025-05-04,2025-05-04,,120,,120,Bucks County Community Church,TRUE,Check,2025-05-04,
25197990,2025-05-04,2025-04-28,,1000,,1000,Bucks County Community Church,FALSE,Check,2025-05-04,
25198269,2025-05-04,2025-05-04,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-04,
25198038,2025-05-04,2025-04-22,,385,,385,Bucks County Community Church,TRUE,Check,2025-05-04,
168775363,2025-05-04,2025-05-04,,55,,55,Bucks County Community Church,TRUE,Check,2025-05-04,
142658579,2025-05-04,2025-05-04,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-04,
25198052,2025-05-04,2025-05-04,,50,,50,Bucks County Community Church,FALSE,Check,2025-05-04,
143622757,2025-05-04,2025-05-04,,50,,50,Bucks County Community Church,TRUE,Check,2025-05-04,
142658602,2025-05-04,2025-05-04,,50,,50,Bucks County Community Church,TRUE,Check,2025-05-04,
142658602,2025-05-04,2025-05-04,,305,,305,Bucks County Community Church,TRUE,Check,2025-05-04,
158126688,2025-05-04,2025-05-03,,300,,300,Bucks County Community Church,TRUE,Check,2025-05-04,
161087064,2025-05-04,2025-05-01,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-04,
161221704,2025-05-04,2025-05-04,,25,,25,Bucks County Community Church,TRUE,Check,2025-05-04,
25198098,2025-05-04,2025-04-26,,1500,,1500,Bucks County Community Church,TRUE,Check,2025-05-04,
25198102,2025-05-04,2025-05-04,,833.33,,833.33,Bucks County Community Church,TRUE,Check,2025-05-04,
12900882,2025-05-04,2025-05-02,,889.21,,889.21,Bucks County Community Church,FALSE,Check,2025-05-04,
163956298,2025-05-04,2025-05-02,,400,,400,Bucks County Community Church,FALSE,Check,2025-05-04,
25198147,2025-05-04,2025-04-30,,50,,50,Bucks County Community Church,TRUE,Check,2025-05-04,
142658619,2025-05-04,2025-04-28,,400,,400,Bucks County Community Church,TRUE,Check,2025-05-04,
142658626,2025-05-04,2025-05-04,,500,,500,Bucks County Community Church,TRUE,Check,2025-05-04,
142658639,2025-05-04,2025-04-22,,604,,604,Bucks County Community Church,TRUE,Check,2025-05-04,
142658645,2025-05-04,2025-05-04,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-04,
95553959,2025-05-04,2025-05-04,,150,,150,Bucks County Community Church,TRUE,Check,2025-05-04,
25198195,2025-05-04,2025-05-03,,825,,825,Bucks County Community Church,TRUE,Check,2025-05-04,
141093472,2025-05-04,2025-05-04,,150,,150,Bucks County Community Church,FALSE,Check,2025-05-04,
25198219,2025-05-04,2025-05-01,,500,,500,Bucks County Community Church,TRUE,Check,2025-05-04,
25198219,2025-05-04,2025-05-01,,500,,500,Bucks County Community Church,TRUE,Check,2025-05-04,
25198226,2025-05-04,2025-05-04,,250,,250,Bucks County Community Church,TRUE,Check,2025-05-04,
25198249,2025-05-04,2025-05-04,,155,,155,Bucks County Community Church,TRUE,Check,2025-05-04,
25198249,2025-05-04,2025-05-04,,150,,150,Bucks County Community Church,TRUE,Check,2025-05-04,
25198250,2025-05-04,2025-05-02,,65,,65,Bucks County Community Church,TRUE,Check,2025-05-04,
25198255,2025-05-04,2025-05-04,,100,,100,Bucks County Community Church,TRUE,Check,2025-05-04,
13119242,2025-05-04,2025-04-28,,350,,350,Bucks County Community Church,TRUE,Check,2025-05-04,
72645958,2025-05-04,2025-05-02,,100,,100,Bucks County Community Church,FALSE,Check,2025-05-04,
153445844,2025-05-04,2025-04-30,,200,,200,Bucks County Community Church,TRUE,Check,2025-05-04,
142658530,2025-05-04,,,20,,20,Bucks County Community Church,FALSE,Unknown,2025-05-04,
146382431,2025-05-04,,,15,,15,Bucks County Community Church,FALSE,Unknown,2025-05-04,
146382899,2025-05-04,,,25,,25,Bucks County Community Church,FALSE,Unknown,2025-05-04,
,2025-05-04,,,445,,445,Bucks County Community Church,TRUE,Unknown,2025-05-04,
155678981,2025-05-03,,2025-05-08,250,-5.68,244.32,Bucks County Community Church,TRUE,Electronic,2025-05-04,
25198177,2025-05-03,,2025-05-08,335.3,-0.3,335,Bucks County Community Church,TRUE,Electronic,2025-05-04,
163749037,2025-05-03,,2025-05-08,400,-0.3,399.7,Bucks County Community Church,TRUE,Electronic,2025-05-04,
13237068,2025-05-02,,2025-05-08,325,-7.29,317.71,Bucks County Community Church,FALSE,Electronic,2025-05-04,
93304297,2025-05-02,,2025-05-08,300,-0.3,299.7,Bucks County Community Church,FALSE,Electronic,2025-05-04,
142658660,2025-05-02,,2025-05-08,150.3,-0.3,150,Bucks County Community Church,TRUE,Electronic,2025-05-04,
25198265,2025-05-02,,2025-05-08,107.61,-2.61,105,Bucks County Community Church,TRUE,Electronic,2025-05-04,
161251455,2025-05-02,,2025-05-08,100,-2.45,97.55,Bucks County Community Church,TRUE,Electronic,2025-05-04,
96005461,2025-05-02,,2025-05-08,306.9,-6.9,300,Bucks County Community Church,FALSE,Electronic,2025-05-04,
154059680,2025-05-01,,2025-05-08,51.41,-1.41,50,Bucks County Community Church,FALSE,Electronic,2025-05-04,
147878284,2025-05-01,,2025-05-08,250,-5.68,244.32,Bucks County Community Church,FALSE,Electronic,2025-05-04,
147878565,2025-05-01,,2025-05-08,102.5,-2.5,100,Bucks County Community Church,TRUE,Electronic,2025-05-04,
142658567,2025-05-01,,2025-05-08,51.41,-1.41,50,Bucks County Community Church,TRUE,Electronic,2025-05-04,
146186197,2025-05-01,,2025-05-08,100.3,-0.3,100,Bucks County Community Church,FALSE,Electronic,2025-05-04,
160930117,2025-05-01,,2025-05-08,0.5,-0.31,0.19,Bucks County Community Church,TRUE,Electronic,2025-05-04,
25197912,2025-05-01,,2025-05-08,102.5,-2.5,100,Bucks County Community Church,TRUE,Electronic,2025-05-04,
153446115,2025-05-01,,2025-05-08,200,-4.6,195.4,Bucks County Community Church,TRUE,Electronic,2025-05-04,
163307111,2025-05-01,,2025-05-08,51.41,-1.41,50,Bucks County Community Church,TRUE,Electronic,2025-05-04,
142658519,2025-05-01,,2025-05-08,200,-4.6,195.4,Bucks County Community Church,FALSE,Electronic,2025-05-04,
13237068,2025-05-01,,2025-05-08,821.13,-17.95,803.18,Bucks County Community Church,FALSE,Electronic,2025-05-04,
95944356,2025-05-01,,2025-05-08,102.5,-2.5,100,Bucks County Community Church,TRUE,Electronic,2025-05-04,
147878650,2025-04-30,,2025-05-08,300,-6.75,293.25,Bucks County Community Church,TRUE,Electronic,2025-05-04,
142649357,2025-04-29,,2025-05-01,1750,-37.93,1712.07,Bucks County Community Church,TRUE,Electronic,2025-05-04,
165374643,2025-04-29,,2025-05-01,270,-6.11,263.89,Bucks County Community Church,TRUE,Electronic,2025-05-04,
9011838,2025-04-28,,2025-05-08,33.3,-0.3,33,Bucks County Community Church,FALSE,Electronic,2025-05-04,
142658659,2025-04-28,,2025-05-08,80,-0.3,79.7,Bucks County Community Church,TRUE,Electronic,2025-05-04,
147878719,2025-04-28,,2025-05-01,25.86,-0.86,25,Bucks County Community Church,TRUE,Electronic,2025-05-04,
142658644,2025-04-27,,2025-05-01,100.3,-0.3,100,Bucks County Community Church,TRUE,Electronic,2025-04-27,
132567000,2025-04-27,,2025-05-01,50,-1.38,48.62,Bucks County Community Church,TRUE,Electronic,2025-04-27,
142658549,2025-04-27,,2025-05-01,50,-1.38,48.62,Bucks County Community Church,TRUE,Electronic,2025-04-27,
159909209,2025-04-27,,2025-05-01,25.86,-0.86,25,Bucks County Community Church,TRUE,Electronic,2025-04-27,
156859780,2025-04-27,,2025-05-01,175,-4.06,170.94,Bucks County Community Church,FALSE,Electronic,2025-04-27,
25197985,2025-04-27,,2025-05-01,102.5,-2.5,100,Bucks County Community Church,TRUE,Electronic,2025-04-27,
142719519,2025-04-27,,2025-05-01,102.5,-2.5,100,Bucks County Community Church,FALSE,Electronic,2025-04-27,
142658528,2025-04-27,,2025-05-01,60.99,-1.61,59.38,Bucks County Community Church,FALSE,Electronic,2025-04-27,
158515935,2025-04-27,,2025-05-01,700.3,-0.3,700,Bucks County Community Church,TRUE,Electronic,2025-04-27,
161356092,2025-04-27,,2025-05-01,20,-0.73,19.27,Bucks County Community Church,TRUE,Electronic,2025-04-27,
154820246,2025-04-27,,2025-05-01,50,-1.38,48.62,Bucks County Community Church,FALSE,Electronic,2025-04-27,
154995743,2025-04-27,,2025-05-01,25,-0.84,24.16,Bucks County Community Church,FALSE,Electronic,2025-04-27,
142658557,2025-04-27,,2025-05-01,82.06,-2.06,80,Bucks County Community Church,FALSE,Electronic,2025-04-27,
158638299,2025-04-27,,2025-05-01,25.86,-0.86,25,Bucks County Community Church,TRUE,Electronic,2025-04-27,
166249166,2025-04-27,,2025-05-01,20.75,-0.75,20,Bucks County Community Church,TRUE,Electronic,2025-04-27,
25197905,2025-04-27,,2025-05-01,25,-0.84,24.16,Bucks County Community Church,TRUE,Electronic,2025-04-27,
163260196,2025-04-27,,2025-05-01,61.62,-1.62,60,Bucks County Community Church,TRUE,Electronic,2025-04-27,
153818068,2025-04-27,,2025-05-01,100.3,-0.3,100,Bucks County Community Church,FALSE,Electronic,2025-04-27,
165773841,2025-04-27,,2025-05-01,40,-1.16,38.84,Bucks County Community Church,TRUE,Electronic,2025-04-27,
161374357,2025-04-27,,2025-05-01,51.41,-1.41,50,Bucks County Community Church,TRUE,Electronic,2025-04-27,
151745316,2025-04-27,,2025-05-01,290,-6.54,283.46,Bucks County Community Church,TRUE,Electronic,2025-04-27,
158526255,2025-04-27,,2025-05-01,36.08,-1.08,35,Bucks County Community Church,TRUE,Electronic,2025-04-27,
151855474,2025-04-27,,2025-05-01,172.3,-0.3,172,Bucks County Community Church,FALSE,Electronic,2025-04-27,
12901014,2025-04-27,2025-04-21,,400,,400,Bucks County Community Church,FALSE,Check,2025-04-27,
25197896,2025-04-27,2025-04-15,,120,,120,Bucks County Community Church,TRUE,Check,2025-04-27,
72645893,2025-04-27,2025-04-27,,125,,125,Bucks County Community Church,FALSE,Check,2025-04-27,
162449573,2025-04-27,2025-04-27,,100,,100,Bucks County Community Church,TRUE,Check,2025-04-27,
142658536,2025-04-27,2025-04-27,,1000,,1000,Bucks County Community Church,TRUE,Check,2025-04-27,
147071159,2025-04-27,2025-04-27,,25,,25,Bucks County Community Church,FALSE,Check,2025-04-27,
142658543,2025-04-27,2025-04-06,,50,,50,Bucks County Community Church,TRUE,Check,2025-04-27,
142658543,2025-04-27,2025-04-20,,50,,50,Bucks County Community Church,TRUE,Check,2025-04-27,
142658573,2025-04-27,2025-04-25,,100,,100,Bucks County Community Church,TRUE,Check,2025-04-27,
143622757,2025-04-27,2025-04-27,,50,,50,Bucks County Community Church,TRUE,Check,2025-04-27,
131334131,2025-04-27,2025-04-27,,1100,,1100,Bucks County Community Church,TRUE,Check,2025-04-27,
12900860,2025-04-27,2025-04-24,,1105,,1105,Bucks County Community Church,TRUE,Check,2025-04-27,
142658600,2025-04-27,2025-04-27,,100,,100,Bucks County Community Church,TRUE,Check,2025-04-27,
142658602,2025-04-27,2025-04-27,,93,,93,Bucks County Community Church,TRUE,Check,2025-04-27,
161087064,2025-04-27,2025-04-24,,100,,100,Bucks County Community Church,TRUE,Check,2025-04-27,
25198136,2025-04-27,2025-04-25,,170,,170,Bucks County Community Church,FALSE,Check,2025-04-27,
142658636,2025-04-27,2025-04-27,,50,,50,Bucks County Community Church,TRUE,Check,2025-04-27,
142658645,2025-04-27,2025-04-27,,100,,100,Bucks County Community Church,TRUE,Check,2025-04-27,
95553959,2025-04-27,2025-04-27,,150,,150,Bucks County Community Church,TRUE,Check,2025-04-27,
25198226,2025-04-27,2025-04-27,,200,,200,Bucks County Community Church,TRUE,Check,2025-04-27,
25198249,2025-04-27,2025-04-27,,310,,310,Bucks County Community Church,TRUE,Check,2025-04-27,
25198255,2025-04-27,2025-04-27,,100,,100,Bucks County Community Church,TRUE,Check,2025-04-27,
13119242,2025-04-27,2025-04-21,,350,,350,Bucks County Community Church,TRUE,Check,2025-04-27,
25198262,2025-04-27,2025-04-20,,100,,100,Bucks County Community Church,FALSE,Check,2025-04-27,
161221704,2025-04-27,2025-04-27,,25,,25,Bucks County Community Church,TRUE,Check,2025-04-27,
72645958,2025-04-27,2025-04-24,,100,,100,Bucks County Community Church,FALSE,Check,2025-04-27,
162222105,2025-04-27,2025-04-27,,1000,,1000,Bucks County Community Church,TRUE,Check,2025-04-27,
147878425,2025-04-27,2025-04-27,,100,,100,Bucks County Community Church,TRUE,Check,2025-04-27,
,2025-04-27,2025-03-28,,5000,,5000,Bucks County Community Church,TRUE,Check,2025-04-27,
142658530,2025-04-27,,,20,,20,Bucks County Community Church,FALSE,Unknown,2025-04-27,
146382899,2025-04-27,,,25,,25,Bucks County Community Church,FALSE,Unknown,2025-04-27,
146382431,2025-04-27,,,15,,15,Bucks County Community Church,FALSE,Unknown,2025-04-27,
142658683,2025-04-27,,,40,,40,Bucks County Community Church,TRUE,Unknown,2025-04-27,
,2025-04-27,,,554,,554,Bucks County Community Church,TRUE,Unknown,2025-04-27,
12900524,2025-04-26,,2025-05-01,204.7,-4.7,200,Bucks County Community Church,TRUE,Electronic,2025-04-27,
141227057,2025-04-25,,2025-05-01,1200,-26.1,1173.9,Bucks County Community Church,FALSE,Electronic,2025-04-27,
142658660,2025-04-25,,2025-05-01,150.3,-0.3,150,Bucks County Community Church,TRUE,Electronic,2025-04-27,
25198069,2025-04-24,,2025-05-01,30.97,-0.97,30,Bucks County Community Church,TRUE,Electronic,2025-04-27,
161296101,2025-04-23,,2025-05-01,81.04,-2.04,79,Bucks County Community Church,TRUE,Electronic,2025-04-27,
147878650,2025-04-23,,2025-05-01,300,-6.75,293.25,Bucks County Community Church,TRUE,Electronic,2025-04-27,
165374643,2025-04-23,,2025-05-01,10,-0.52,9.48,Bucks County Community Church,TRUE,Electronic,2025-04-27,
165374643,2025-04-23,,2025-05-01,10,-0.52,9.48,Bucks County Community Church,TRUE,Electronic,2025-04-27,
142658686,2025-04-22,,2025-04-24,200,-4.6,195.4,Bucks County Community Church,TRUE,Electronic,2025-04-27,
