allocation_id,transaction_id,fund_id,fund_name_raw,amount
286743843:1,286743843,fund_003,General Fund,600.0
286809606:1,286809606,fund_003,General Fund,1500.0
286896125:1,286896125,fund_003,General Fund,200.0
286919001:1,286919001,fund_003,General Fund,160.0
286955373:1,286955373,fund_003,General Fund,150.3
286955400:1,286955400,fund_003,General Fund,107.61
286958465:1,286958465,fund_003,General Fund,75.0
286966997:1,286966997,fund_003,General Fund,100.0
286972050:1,286972050,fund_003,General Fund,306.9
287070736:1,287070736,fund_003,General Fund,200.0
287101363:1,287101363,fund_003,General Fund,310.3
287167233:1,287167233,fund_003,General Fund,20.3
287287312:1,287287312,fund_003,General Fund,50.0
287287550:1,287287550,fund_003,General Fund,50.0
287287664:1,287287664,fund_003,General Fund,25.86
287289162:1,287289162,fund_003,General Fund,175.0
287289172:1,287289172,fund_003,General Fund,102.5
287289361:1,287289361,fund_003,General Fund,60.99
287291541:1,287291541,fund_003,General Fund,700.3
287297369:1,287297369,fund_003,General Fund,20.0
287298933:1,287298933,fund_003,General Fund,50.0
287299388:1,287299388,fund_003,General Fund,25.0
287300818:1,287300818,fund_003,General Fund,82.06
287305090:1,287305090,fund_003,General Fund,25.86
287309155:1,287309155,fund_003,General Fund,25.0
287312398:1,287312398,fund_005,Missions (General),30.81
287312398:2,287312398,fund_003,General Fund,30.81
287313533:1,287313533,fund_003,General Fund,41.19
287316065:1,287316065,fund_003,General Fund,100.3
287329932:1,287329932,fund_003,General Fund,20.75
287346228:1,287346228,fund_003,General Fund,200.0
287369910:1,287369910,fund_003,General Fund,50.0
287387910:1,287387910,fund_003,General Fund,20.75
287439778:1,287439778,fund_003,General Fund,250.0
287491523:1,287491523,fund_003,General Fund,33.3
287491575:1,287491575,fund_003,General Fund,80.0
287529281:1,287529281,fund_003,General Fund,246.0
287529698:1,287529698,fund_003,General Fund,300.0
287530045:1,287530045,fund_003,General Fund,250.0
287530553:1,287530553,fund_003,General Fund,35.0
287530848:1,287530848,fund_003,General Fund,50.0
287531218:1,287531218,fund_003,General Fund,220.0
287531531:1,287531531,fund_003,General Fund,100.0
287531869:1,287531869,fund_003,General Fund,177.0
287533114:1,287533114,fund_003,General Fund,433.0
287533670:1,287533670,fund_003,General Fund,100.0
287533931:1,287533931,fund_003,General Fund,50.0
287534240:1,287534240,fund_003,General Fund,50.0
287534608:1,287534608,fund_003,General Fund,700.0
287534959:1,287534959,fund_003,General Fund,100.0
287535318:1,287535318,fund_003,General Fund,700.0
287535624:1,287535624,fund_003,General Fund,25.0
287536096:1,287536096,fund_003,General Fund,400.0
287536392:1,287536392,fund_003,General Fund,100.0
287536752:1,287536752,fund_003,General Fund,500.0
287537025:1,287537025,fund_003,General Fund,50.0
287537371:1,287537371,fund_003,General Fund,604.0
287537637:1,287537637,fund_003,General Fund,100.0
287537895:1,287537895,fund_003,General Fund,150.0
287538174:1,287538174,fund_003,General Fund,150.0
287538483:1,287538483,fund_003,General Fund,120.0
287538738:1,287538738,fund_003,General Fund,250.0
287539033:1,287539033,fund_003,General Fund,150.0
287539337:1,287539337,fund_003,General Fund,600.0
287539612:1,287539612,fund_003,General Fund,65.0
287540007:1,287540007,fund_006,Missions | Colombia,200.0
287540238:1,287540238,fund_003,General Fund,100.0
287540563:1,287540563,fund_003,General Fund,350.0
287540975:1,287540975,fund_003,General Fund,100.0
287541279:1,287541279,fund_003,General Fund,200.0
287545424:1,287545424,fund_003,General Fund,20.0
287545726:1,287545726,fund_005,Missions (General),40.0
287546019:1,287546019,fund_003,General Fund,25.0
287546374:1,287546374,fund_003,General Fund,1405.0
287634023:1,287634023,fund_003,General Fund,1078.0
287952423:1,287952423,fund_003,General Fund,300.0
288082593:1,288082593,fund_003,General Fund,24.0
288126227:1,288126227,fund_003,General Fund,279.31
288160911:1,288160911,fund_003,General Fund,150.3
288280746:1,288280746,fund_003,General Fund,1022.28
288520597:1,288520597,fund_003,General Fund,100.3
288531008:1,288531008,fund_003,General Fund,3370.0
288539812:1,288539812,fund_003,General Fund,50.0
288540024:1,288540024,fund_003,General Fund,50.0
288540059:1,288540059,fund_003,General Fund,25.86
288541436:1,288541436,fund_003,General Fund,175.0
288541554:1,288541554,fund_003,General Fund,102.5
288541565:1,288541565,fund_003,General Fund,102.5
288541649:1,288541649,fund_003,General Fund,60.99
288544509:1,288544509,fund_003,General Fund,700.3
288550262:1,288550262,fund_003,General Fund,20.0
288551942:1,288551942,fund_003,General Fund,50.0
288552450:1,288552450,fund_003,General Fund,25.0
288553720:1,288553720,fund_003,General Fund,82.06
288557624:1,288557624,fund_003,General Fund,25.86
288560719:1,288560719,fund_003,General Fund,25.0
288564431:1,288564431,fund_005,Missions (General),30.81
288564431:2,288564431,fund_003,General Fund,30.81
288567508:1,288567508,fund_003,General Fund,100.3
288575542:1,288575542,fund_003,General Fund,25.86
288575565:1,288575565,fund_003,General Fund,40.0
288579696:1,288579696,fund_003,General Fund,20.75
288587184:1,288587184,fund_003,General Fund,41.19
288640659:1,288640659,fund_003,General Fund,50.0
288680461:1,288680461,fund_003,General Fund,290.0
288807975:1,288807975,fund_003,General Fund,33.3
288808036:1,288808036,fund_003,General Fund,80.0
288808047:1,288808047,fund_003,General Fund,400.0
288845891:1,288845891,fund_003,General Fund,400.0
288846317:1,288846317,fund_003,General Fund,150.0
288846499:1,288846499,fund_003,General Fund,100.0
288846799:1,288846799,fund_003,General Fund,200.0
288847790:1,288847790,fund_003,General Fund,50.0
288848035:1,288848035,fund_003,General Fund,50.0
288848271:1,288848271,fund_003,General Fund,190.0
288848685:1,288848685,fund_003,General Fund,300.0
288848895:1,288848895,fund_003,General Fund,225.0
288849132:1,288849132,fund_003,General Fund,50.0
288849373:1,288849373,fund_003,General Fund,1190.0
288849659:1,288849659,fund_003,General Fund,100.0
288850242:1,288850242,fund_003,General Fund,500.0
288850651:1,288850651,fund_006,Missions | Colombia,50.0
288850881:1,288850881,fund_003,General Fund,850.0
288851139:1,288851139,fund_003,General Fund,55.0
288851359:1,288851359,fund_003,General Fund,150.0
288851540:1,288851540,fund_003,General Fund,100.0
288851739:1,288851739,fund_003,General Fund,250.0
288852054:1,288852054,fund_003,General Fund,180.0
288852273:1,288852273,fund_003,General Fund,100.0
288852423:1,288852423,fund_005,Missions (General),10.53
288852464:1,288852464,fund_003,General Fund,350.0
288852655:1,288852655,fund_003,General Fund,100.0
288853193:1,288853193,fund_005,Missions (General),100.0
288853742:1,288853742,fund_003,General Fund,100.0
288855187:1,288855187,fund_003,General Fund,25.0
288855342:1,288855342,fund_003,General Fund,30.0
288855673:1,288855673,fund_003,General Fund,598.0
288905130:1,288905130,fund_003,General Fund,400.0
288978773:1,288978773,fund_003,General Fund,51.3
289191925:1,289191925,fund_003,General Fund,51.41
289192896:1,289192896,fund_003,General Fund,250.0
289193722:1,289193722,fund_003,General Fund,102.5
289194527:1,289194527,fund_003,General Fund,51.41
289194771:1,289194771,fund_003,General Fund,100.3
289198824:1,289198824,fund_003,General Fund,0.5
289202580:1,289202580,fund_003,General Fund,102.5
289208811:1,289208811,fund_003,General Fund,41.19
289210352:1,289210352,fund_003,General Fund,200.0
289213125:1,289213125,fund_003,General Fund,51.41
289213908:1,289213908,fund_003,General Fund,200.0
289219233:1,289219233,fund_003,General Fund,200.0
289243993:1,289243993,fund_003,General Fund,335.3
289407391:1,289407391,fund_007,Missions | Kensington,100.0
289407391:2,289407391,fund_003,General Fund,200.0
289720696:1,289720696,fund_003,General Fund,15.64
289731499:1,289731499,fund_003,General Fund,300.0
289779982:1,289779982,fund_003,General Fund,150.3
289780025:1,289780025,fund_003,General Fund,107.61
289789825:1,289789825,fund_003,General Fund,100.0
289800088:1,289800088,fund_003,General Fund,306.9
289824967:1,289824967,fund_003,General Fund,565.0
289879671:1,289879671,fund_003,General Fund,400.0
289940933:1,289940933,fund_003,General Fund,20.75
289945993:1,289945993,fund_003,General Fund,10.53
289999545:1,289999545,fund_003,General Fund,20.3
290074153:1,290074153,fund_003,General Fund,200.0
290080902:1,290080902,fund_003,General Fund,50.0
290081097:1,290081097,fund_003,General Fund,50.0
290081191:1,290081191,fund_003,General Fund,25.86
290082400:1,290082400,fund_003,General Fund,175.0
290082473:1,290082473,fund_003,General Fund,102.5
290082664:1,290082664,fund_003,General Fund,60.99
290084965:1,290084965,fund_003,General Fund,700.3
290091233:1,290091233,fund_003,General Fund,20.0
290092866:1,290092866,fund_003,General Fund,50.0
290093411:1,290093411,fund_003,General Fund,25.0
290095026:1,290095026,fund_003,General Fund,82.06
290098480:1,290098480,fund_003,General Fund,25.86
290102475:1,290102475,fund_003,General Fund,25.0
290105751:1,290105751,fund_005,Missions (General),30.81
290105751:2,290105751,fund_003,General Fund,30.81
290109623:1,290109623,fund_003,General Fund,100.3
290118565:1,290118565,fund_003,General Fund,40.0
290251734:1,290251734,fund_003,General Fund,140.0
290293581:1,290293581,fund_003,General Fund,33.3
290293705:1,290293705,fund_003,General Fund,80.0
290345968:1,290345968,fund_003,General Fund,246.0
290346493:1,290346493,fund_003,General Fund,125.0
290346966:1,290346966,fund_003,General Fund,50.0
290347489:1,290347489,fund_003,General Fund,900.0
290347956:1,290347956,fund_003,General Fund,1300.0
290348421:1,290348421,fund_003,General Fund,500.0
290348729:1,290348729,fund_002,Building Fund,200.0
290349140:1,290349140,fund_003,General Fund,230.0
290349478:1,290349478,fund_003,General Fund,100.0
290349872:1,290349872,fund_003,General Fund,230.0
290350233:1,290350233,fund_003,General Fund,110.0
290350473:1,290350473,fund_003,General Fund,100.0
290350948:1,290350948,fund_003,General Fund,50.0
290351187:1,290351187,fund_003,General Fund,50.0
290351869:1,290351869,fund_003,General Fund,1000.0
290352138:1,290352138,fund_003,General Fund,100.0
290352368:1,290352368,fund_003,General Fund,335.0
290352685:1,290352685,fund_003,General Fund,100.0
290352896:1,290352896,fund_003,General Fund,25.0
290353271:1,290353271,fund_003,General Fund,500.0
290353453:1,290353453,fund_003,General Fund,50.0
290353789:1,290353789,fund_003,General Fund,150.0
290354021:1,290354021,fund_003,General Fund,800.0
290354222:1,290354222,fund_003,General Fund,250.0
290354476:1,290354476,fund_003,General Fund,190.0
290354697:1,290354697,fund_003,General Fund,100.0
290354967:1,290354967,fund_003,General Fund,350.0
290355205:1,290355205,fund_003,General Fund,100.0
290355383:1,290355383,fund_003,General Fund,100.0
290358006:1,290358006,fund_003,General Fund,15.0
290358196:1,290358196,fund_003,General Fund,15.0
290358347:1,290358347,fund_003,General Fund,15.0
290358517:1,290358517,fund_003,General Fund,25.0
290358769:1,290358769,fund_003,General Fund,30.0
290360638:1,290360638,fund_003,General Fund,672.0
290397736:1,290397736,fund_003,General Fund,102.5
290414325:1,290414325,fund_003,General Fund,420.0
290459447:1,290459447,fund_003,General Fund,220.0
290523391:1,290523391,fund_003,General Fund,50.3
290727685:1,290727685,fund_003,General Fund,300.0
290816020:1,290816020,fund_003,General Fund,51.41
290865368:1,290865368,fund_003,General Fund,65.0
290884553:1,290884553,fund_003,General Fund,345.0
290888240:1,290888240,fund_003,General Fund,710.0
290902959:1,290902959,fund_003,General Fund,100.3
290980656:1,290980656,fund_003,General Fund,150.3
291108820:1,291108820,fund_003,General Fund,325.3
291143387:1,291143387,fund_003,General Fund,5000.0
291168988:1,291168988,fund_003,General Fund,15.64
291224332:1,291224332,fund_003,General Fund,20.75
291267856:1,291267856,fund_003,General Fund,20.3
291294648:1,291294648,fund_003,General Fund,50.0
291294859:1,291294859,fund_003,General Fund,50.0
291294872:1,291294872,fund_003,General Fund,25.86
291296074:1,291296074,fund_003,General Fund,175.0
291296076:1,291296076,fund_003,General Fund,102.5
291296078:1,291296078,fund_003,General Fund,102.5
291296278:1,291296278,fund_003,General Fund,60.99
291298530:1,291298530,fund_003,General Fund,700.3
291303248:1,291303248,fund_003,General Fund,20.0
291305094:1,291305094,fund_003,General Fund,50.0
291305505:1,291305505,fund_003,General Fund,25.0
291306710:1,291306710,fund_003,General Fund,82.06
291310113:1,291310113,fund_003,General Fund,25.86
291312944:1,291312944,fund_003,General Fund,25.0
291316092:1,291316092,fund_005,Missions (General),30.81
291316092:2,291316092,fund_003,General Fund,30.81
291318692:1,291318692,fund_003,General Fund,100.3
291325853:1,291325853,fund_003,General Fund,40.0
291367115:1,291367115,fund_003,General Fund,900.0
291420026:1,291420026,fund_003,General Fund,1.0
291420171:1,291420171,fund_006,Missions | Colombia,1.0
291420555:1,291420555,fund_006,Missions | Colombia,400.0
291481731:1,291481731,fund_003,General Fund,20.0
291492720:1,291492720,fund_005,Missions (General),50.0
291525719:1,291525719,fund_003,General Fund,33.3
291525783:1,291525783,fund_003,General Fund,80.0
291565952:1,291565952,fund_003,General Fund,500.0
291566284:1,291566284,fund_003,General Fund,640.0
291566588:1,291566588,fund_003,General Fund,300.0
291566997:1,291566997,fund_006,Missions | Colombia,100.0
291568508:1,291568508,fund_003,General Fund,150.0
291568830:1,291568830,fund_003,General Fund,400.0
291569196:1,291569196,fund_003,General Fund,150.0
291569460:1,291569460,fund_003,General Fund,125.0
291569985:1,291569985,fund_003,General Fund,50.0
291570302:1,291570302,fund_003,General Fund,25.0
291570640:1,291570640,fund_003,General Fund,50.0
291571053:1,291571053,fund_003,General Fund,100.0
291571448:1,291571448,fund_003,General Fund,120.0
291571789:1,291571789,fund_003,General Fund,65.0
291572107:1,291572107,fund_003,General Fund,450.0
291572380:1,291572380,fund_003,General Fund,50.0
291572642:1,291572642,fund_003,General Fund,50.0
291572909:1,291572909,fund_003,General Fund,700.0
291573258:1,291573258,fund_003,General Fund,1105.0
291573562:1,291573562,fund_003,General Fund,100.0
291573985:1,291573985,fund_003,General Fund,300.0
291574347:1,291574347,fund_003,General Fund,150.0
291574727:1,291574727,fund_003,General Fund,100.0
291575042:1,291575042,fund_003,General Fund,345.0
291575429:1,291575429,fund_003,General Fund,200.0
291575735:1,291575735,fund_003,General Fund,100.0
291576059:1,291576059,fund_003,General Fund,500.0
291576432:1,291576432,fund_003,General Fund,60.0
291577076:1,291577076,fund_003,General Fund,819.58
291577747:1,291577747,fund_003,General Fund,400.0
291578390:1,291578390,fund_003,General Fund,800.0
291578693:1,291578693,fund_003,General Fund,500.0
291579116:1,291579116,fund_003,General Fund,50.0
291579409:1,291579409,fund_003,General Fund,100.0
291580412:1,291580412,fund_003,General Fund,25.0
291580835:1,291580835,fund_003,General Fund,500.0
291581101:1,291581101,fund_003,General Fund,250.0
291581541:1,291581541,fund_003,General Fund,60.0
